book,pericope_id,pericope_name,ix,pos_N,number_S,case_G,case_N,gender_F,gender_M,count_ἑαυτοῦ,count_ἄν,count_ἀλλά,count_ἀπό,count_ἄρα,count_δέ,count_δή,count_διά,count_ἔτι,count_ἐγώ,count_ἐκ,count_ἐν,count_ἐπί,count_εἰ,count_γάρ,count_ἤ,count_καί,count_κατά,count_μέν,count_μετά,count_μή,count_ὁ,count_ὅδε,count_ὅτι,count_οὔτε,count_οὖν,count_οὐ,count_οὐδέ,count_περί,count_σύ,count_σύν,count_ὑπέρ,count_ὑπό,count_ὦ,count_ὥστε,count_ἐάν,count_παρά,count_πάλιν,count_αὐτός,count_υἱός,count_ἡμέρα,count_σήμερον,count_αὔριον,count_Ἰησοῦς,count_πατήρ,count_κύριος,count_ἀμήν,count_Χριστός,count_θεός,avg_word_length,unique_word_ratio,stop_words_ratio,is_dialog,capitalized_words,substring_comma,substring_dot,substring_median,substring_kai,avg_len_comma,avg_len_dot,avg_len_median,nbr_words,pos_RA,gender_N,pos_D,pos_P,pos_RP,pos_V,pos_A,pos_C,pos_RR,person_3,person_2,tense_X,tense_A,active_P,active_M,active_A,mode_P,mode_S,mode_I,mode_N,number_P,case_D,case_V,case_A,pos_RD,person_1,tense_P,tense_I,pos_X,pos_RI,tense_F,mode_D,mode_O,tense_Y,pos_I,source,genre,synoptic
Mk,296,The Parable of the Flood and Exhortation to Watchfulness,296|The Parable of the Flood and Exhortation to Watchfulness|Mk,4.0,7.0,3.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.761904761904762,0.7619047619047619,0.47619047619047616,0,0,3,0,0,0,5.0,0.0,0.0,21,2.0,1.0,4.0,0.0,0.0,3.0,0.0,6.0,0.0,1.0,2.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,triple,sayings,True
Lk,296,The Parable of the Flood and Exhortation to Watchfulness,296|The Parable of the Flood and Exhortation to Watchfulness|Lk,37.0,104.0,24.0,31.0,40.0,42.0,0.0,2.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,1.0,0.0,0.0,10.0,1.0,0.0,0.0,2.0,29.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.905940594059406,0.4207920792079208,0.4207920792079208,1,6,21,9,5,0,9.523809523809524,19.3,39.4,202,29.0,14.0,11.0,15.0,8.0,47.0,12.0,16.0,7.0,38.0,4.0,0.0,16.0,7.0,11.0,29.0,1.0,2.0,36.0,3.0,37.0,24.0,0.0,19.0,3.0,1.0,9.0,10.0,3.0,1.0,11.0,5.0,0.0,1.0,0.0,triple,sayings,True
Mt,297,The Parable of the Good Servant and the Wicked Servant,297|The Parable of the Good Servant and the Wicked Servant|Mt,20.0,71.0,19.0,26.0,10.0,50.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,4.0,2.0,0.0,0.0,0.0,7.0,0.0,0.0,2.0,0.0,20.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,3.865546218487395,0.48739495798319327,0.4957983193277311,2,0,5,2,4,0,22.8,39.0,29.0,119,20.0,6.0,4.0,8.0,11.0,22.0,5.0,12.0,4.0,15.0,0.0,0.0,5.0,0.0,2.0,20.0,4.0,4.0,12.0,2.0,13.0,12.0,0.0,11.0,3.0,1.0,11.0,0.0,1.0,1.0,6.0,0.0,0.0,0.0,0.0,q,sayings,True
Lk,297,The Parable of the Good Servant and the Wicked Servant,297|The Parable of the Good Servant and the Wicked Servant|Lk,21.0,74.0,14.0,26.0,13.0,46.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,4.0,2.0,0.0,0.0,1.0,9.0,0.0,0.0,1.0,0.0,21.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,3.9375,0.4765625,0.484375,5,1,9,2,5,0,13.88888888888889,42.0,25.0,128,21.0,8.0,5.0,9.0,10.0,25.0,6.0,15.0,4.0,14.0,1.0,0.0,5.0,1.0,2.0,22.0,3.0,2.0,14.0,6.0,12.0,11.0,1.0,18.0,4.0,1.0,14.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,q,sayings,True
Mt,298,The Parable of the Ten Virgins,298|The Parable of the Ten Virgins|Mt,28.0,42.0,25.0,40.0,63.0,21.0,5.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,4.0,2.0,1.0,0.0,0.0,1.0,0.0,8.0,0.0,0.0,3.0,1.0,27.0,0.0,2.0,0.0,1.0,4.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,4.0864864864864865,0.41081081081081083,0.44324324324324327,5,0,9,11,9,0,20.333333333333332,14.5,20.11111111111111,185,27.0,7.0,9.0,10.0,18.0,37.0,16.0,22.0,1.0,19.0,7.0,3.0,20.0,6.0,4.0,27.0,8.0,1.0,21.0,1.0,85.0,12.0,2.0,20.0,1.0,2.0,11.0,2.0,2.0,0.0,1.0,6.0,0.0,0.0,0.0,matthean,sayings,True
Mt,299,The Parable of the Talents,299|The Parable of the Talents|Mt,46.0,173.0,27.0,41.0,10.0,98.0,0.0,1.0,0.0,2.0,0.0,8.0,0.0,0.0,0.0,4.0,0.0,2.0,4.0,0.0,2.0,0.0,21.0,1.0,1.0,2.0,1.0,43.0,0.0,2.0,0.0,2.0,4.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,4.2125,0.31875,0.409375,7,0,16,10,18,0,19.8125,28.272727272727273,17.444444444444443,320,43.0,64.0,13.0,15.0,24.0,70.0,44.0,38.0,4.0,23.0,14.0,1.0,42.0,6.0,4.0,60.0,21.0,0.0,43.0,1.0,58.0,21.0,12.0,82.0,1.0,11.0,15.0,5.0,4.0,0.0,6.0,5.0,0.0,1.0,0.0,triple,sayings,True
Mk,299,The Parable of the Talents,299|The Parable of the Talents|Mk,6.0,18.0,3.0,4.0,4.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.384615384615385,0.6923076923076923,0.38461538461538464,0,0,3,1,0,0,8.0,12.5,0.0,26,5.0,2.0,0.0,0.0,3.0,4.0,2.0,4.0,0.0,2.0,0.0,0.0,3.0,0.0,1.0,3.0,2.0,1.0,1.0,0.0,2.0,5.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,triple,sayings,True
Lk,299,The Parable of the Talents,299|The Parable of the Talents|Lk,38.0,152.0,24.0,37.0,37.0,80.0,2.0,1.0,0.0,2.0,0.0,6.0,0.0,2.0,0.0,6.0,1.0,4.0,3.0,0.0,1.0,0.0,19.0,0.0,0.0,0.0,2.0,24.0,0.0,5.0,0.0,1.0,6.0,0.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,4.117845117845118,0.36363636363636365,0.39057239057239057,15,1,15,12,15,0,19.666666666666668,21.923076923076923,19.533333333333335,297,24.0,19.0,13.0,20.0,34.0,79.0,21.0,31.0,8.0,27.0,15.0,1.0,42.0,5.0,10.0,64.0,18.0,1.0,44.0,9.0,51.0,21.0,8.0,61.0,5.0,10.0,28.0,3.0,3.0,3.0,3.0,7.0,0.0,2.0,0.0,triple,sayings,True
Mt,300,The Last Judgment,300|The Last Judgment|Mt,29.0,109.0,33.0,33.0,15.0,78.0,0.0,0.0,0.0,4.0,0.0,5.0,0.0,0.0,0.0,16.0,4.0,5.0,3.0,0.0,2.0,8.0,27.0,0.0,1.0,1.0,0.0,28.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,4.03030303030303,0.29292929292929293,0.468013468013468,8,0,25,8,8,0,11.68,32.111111111111114,36.75,297,28.0,21.0,21.0,23.0,38.0,65.0,26.0,43.0,2.0,13.0,17.0,4.0,35.0,9.0,7.0,49.0,13.0,1.0,47.0,2.0,80.0,25.0,2.0,46.0,3.0,20.0,12.0,3.0,2.0,0.0,11.0,2.0,0.0,0.0,0.0,matthean,sayings,True
Lk,301,The Ministry of Jesus in Jerusalem,301|The Ministry of Jesus in Jerusalem|Lk,5.0,18.0,2.0,5.0,5.0,7.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3823529411764706,0.6470588235294118,0.4411764705882353,1,0,2,1,2,0,16.0,16.5,15.5,34,7.0,8.0,0.0,4.0,2.0,7.0,3.0,3.0,0.0,3.0,0.0,0.0,0.0,1.0,2.0,4.0,3.0,0.0,3.0,1.0,5.0,4.0,0.0,9.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,lucean,narrative,True
Mt,305,Jesus' Death is Premeditated,305|Jesus' Death is Premeditated|Mt,17.0,33.0,10.0,11.0,6.0,30.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,2.0,16.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.736842105263158,0.5394736842105263,0.4342105263157895,3,3,5,2,4,0,14.6,24.666666666666668,18.0,76,16.0,3.0,3.0,5.0,1.0,14.0,3.0,10.0,0.0,11.0,1.0,1.0,9.0,4.0,4.0,6.0,1.0,3.0,9.0,1.0,18.0,7.0,0.0,11.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,triple,narrative,True
Mk,305,Jesus' Death is Premeditated,305|Jesus' Death is Premeditated|Mk,8.0,11.0,2.0,10.0,4.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,1.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6486486486486487,0.7027027027027027,0.4594594594594595,1,0,3,2,2,0,11.333333333333334,12.0,17.5,37,6.0,4.0,2.0,3.0,1.0,6.0,2.0,6.0,0.0,5.0,0.0,0.0,2.0,0.0,1.0,5.0,1.0,1.0,4.0,0.0,12.0,3.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,triple,narrative,True
Lk,305,Jesus' Death is Premeditated,305|Jesus' Death is Premeditated|Lk,5.0,10.0,2.0,9.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5185185185185186,0.6666666666666666,0.4444444444444444,1,0,2,2,0,0,12.5,8.333333333333334,0.0,27,7.0,4.0,1.0,0.0,1.0,5.0,1.0,4.0,0.0,4.0,0.0,0.0,1.0,1.0,1.0,3.0,1.0,1.0,3.0,0.0,9.0,0.0,0.0,4.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,triple,narrative,True
Mt,306,The Anointing in Bethany,306|The Anointing in Bethany|Mt,19.0,64.0,18.0,19.0,15.0,25.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,3.0,2.0,0.0,4.0,0.0,3.0,0.0,0.0,1.0,0.0,13.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,4.076271186440678,0.5338983050847458,0.3813559322033898,3,4,5,4,5,0,23.0,22.8,22.8,118,13.0,20.0,4.0,10.0,10.0,24.0,7.0,11.0,1.0,10.0,3.0,0.0,15.0,4.0,4.0,16.0,7.0,1.0,13.0,3.0,15.0,11.0,0.0,17.0,6.0,1.0,7.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,triple,narrative,True
Mk,306,The Anointing in Bethany,306|The Anointing in Bethany|Mk,21.0,70.0,21.0,16.0,22.0,25.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,2.0,0.0,5.0,0.0,0.0,1.0,0.0,14.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,4.356060606060606,0.5454545454545454,0.3560606060606061,2,3,6,4,8,0,21.666666666666668,25.6,16.0,132,14.0,19.0,5.0,10.0,14.0,30.0,8.0,12.0,2.0,14.0,6.0,1.0,15.0,4.0,5.0,21.0,5.0,2.0,18.0,4.0,21.0,10.0,0.0,23.0,3.0,1.0,10.0,3.0,2.0,3.0,1.0,1.0,0.0,0.0,0.0,triple,narrative,True
Lk,306,The Anointing in Bethany,306|The Anointing in Bethany|Lk,47.0,168.0,29.0,56.0,53.0,75.0,2.0,1.0,0.0,1.0,0.0,11.0,0.0,0.0,0.0,6.0,0.0,4.0,1.0,1.0,0.0,0.0,13.0,0.0,0.0,1.0,1.0,38.0,0.0,4.0,0.0,1.0,4.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,16.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0899653979238755,0.35294117647058826,0.39100346020761245,14,8,16,15,17,0,17.9375,17.3125,16.88235294117647,289,38.0,23.0,8.0,15.0,30.0,69.0,14.0,30.0,7.0,39.0,7.0,3.0,35.0,7.0,8.0,54.0,14.0,1.0,48.0,4.0,46.0,31.0,2.0,45.0,6.0,5.0,20.0,10.0,2.0,7.0,1.0,2.0,0.0,0.0,0.0,triple,narrative,True
Mt,307,The Betrayal by Judas,307|The Betrayal by Judas|Mt,5.0,17.0,2.0,8.0,1.0,14.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.384615384615385,0.717948717948718,0.3076923076923077,2,2,3,2,2,0,12.333333333333334,12.333333333333334,18.5,39,4.0,3.0,2.0,2.0,6.0,9.0,3.0,3.0,0.0,4.0,1.0,0.0,5.0,2.0,0.0,7.0,2.0,1.0,5.0,1.0,10.0,3.0,0.0,8.0,0.0,1.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,triple,narrative,True
Mk,307,The Betrayal by Judas,307|The Betrayal by Judas|Mk,4.0,12.0,2.0,6.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.696969696969697,0.6666666666666666,0.36363636363636365,0,2,0,3,0,2,0.0,7.75,0.0,33,4.0,1.0,2.0,1.0,4.0,8.0,2.0,5.0,0.0,6.0,0.0,0.0,7.0,1.0,1.0,6.0,1.0,2.0,4.0,1.0,9.0,2.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,triple,narrative,True
Lk,307,The Betrayal by Judas,307|The Betrayal by Judas|Lk,9.0,22.0,6.0,2.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6938775510204085,0.6122448979591837,0.3877551020408163,1,3,3,3,2,0,15.666666666666666,11.5,23.0,49,6.0,3.0,1.0,3.0,5.0,12.0,1.0,7.0,0.0,7.0,0.0,0.0,9.0,2.0,1.0,9.0,3.0,1.0,6.0,2.0,9.0,6.0,0.0,10.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,triple,narrative,True
Mt,308,Preparation for the Passover,308|Preparation for the Passover|Mt,13.0,35.0,11.0,12.0,6.0,23.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.7567567567567566,0.47297297297297297,0.43243243243243246,4,2,2,3,6,0,36.0,23.333333333333332,12.0,74,16.0,8.0,2.0,5.0,6.0,16.0,4.0,7.0,0.0,8.0,3.0,0.0,9.0,0.0,2.0,14.0,2.0,1.0,10.0,1.0,19.0,7.0,0.0,11.0,0.0,2.0,6.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,triple,narrative,True
Mk,308,Preparation for the Passover,308|Preparation for the Passover|Mk,18.0,50.0,15.0,12.0,9.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,2.0,0.0,16.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.265486725663717,0.4690265486725664,0.39823008849557523,5,0,6,3,6,0,18.333333333333332,27.5,18.5,113,16.0,18.0,5.0,4.0,12.0,27.0,7.0,16.0,0.0,15.0,6.0,1.0,14.0,1.0,2.0,24.0,4.0,4.0,15.0,0.0,30.0,12.0,0.0,18.0,0.0,2.0,9.0,1.0,1.0,0.0,2.0,4.0,0.0,0.0,0.0,triple,narrative,True
Lk,308,Preparation for the Passover,308|Preparation for the Passover|Lk,20.0,57.0,10.0,18.0,12.0,24.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,1.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.165217391304348,0.5043478260869565,0.3565217391304348,6,2,4,5,9,0,28.25,18.333333333333332,12.444444444444445,115,17.0,17.0,4.0,5.0,11.0,30.0,2.0,13.0,2.0,15.0,5.0,1.0,18.0,3.0,2.0,25.0,6.0,3.0,17.0,1.0,25.0,12.0,0.0,19.0,1.0,3.0,6.0,1.0,1.0,0.0,3.0,3.0,0.0,1.0,0.0,triple,narrative,True
Mt,309,Washing the Disciples' Feet,309|Washing the Disciples' Feet|Mt,4.0,19.0,1.0,6.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.857142857142857,0.5714285714285714,0.5714285714285714,0,0,2,2,0,0,13.0,8.666666666666666,0.0,28,5.0,0.0,1.0,2.0,5.0,6.0,0.0,2.0,0.0,3.0,0.0,0.0,1.0,0.0,4.0,2.0,3.0,0.0,3.0,0.0,1.0,0.0,0.0,10.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,matthean,sayings,True
Lk,309,Washing the Disciples' Feet,309|Washing the Disciples' Feet|Lk,3.0,10.0,1.0,5.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.75,0.375,0,0,2,1,0,0,7.0,7.5,0.0,16,2.0,0.0,1.0,1.0,1.0,3.0,1.0,2.0,0.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,lucean,sayings,True
Mt,310,Jesus Foretells His Betrayal,310|Jesus Foretells His Betrayal|Mt,11.0,60.0,10.0,24.0,2.0,37.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,5.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,11.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,4.010752688172043,0.4838709677419355,0.46236559139784944,7,1,4,3,8,0,22.75,22.5,11.25,93,11.0,3.0,2.0,5.0,14.0,23.0,4.0,9.0,1.0,12.0,1.0,1.0,9.0,6.0,1.0,16.0,6.0,0.0,16.0,1.0,6.0,9.0,2.0,5.0,3.0,3.0,10.0,1.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,triple,narrative,True
Mk,310,Jesus Foretells His Betrayal,310|Jesus Foretells His Betrayal|Mk,8.0,44.0,14.0,20.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,1.0,2.0,0.0,12.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.7037037037037037,0.49382716049382713,0.5308641975308642,4,1,3,2,6,0,26.333333333333332,26.333333333333332,13.0,81,12.0,3.0,1.0,7.0,11.0,15.0,6.0,10.0,1.0,8.0,0.0,1.0,4.0,4.0,3.0,8.0,4.0,0.0,9.0,2.0,9.0,7.0,0.0,3.0,2.0,1.0,9.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,triple,narrative,True
Lk,310,Jesus Foretells His Betrayal,310|Jesus Foretells His Betrayal|Lk,5.0,26.0,9.0,8.0,4.0,16.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.74,0.68,0.48,0,0,2,2,2,0,24.0,16.0,23.5,50,9.0,4.0,0.0,6.0,5.0,9.0,0.0,6.0,1.0,4.0,0.0,1.0,1.0,2.0,2.0,5.0,3.0,0.0,3.0,2.0,4.0,3.0,0.0,6.0,2.0,0.0,7.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,triple,narrative,True
Mt,311,The Last Supper,311|The Last Supper|Mt,14.0,47.0,21.0,17.0,11.0,18.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,3.0,2.0,1.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,1.0,1.0,11.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.8095238095238093,0.5714285714285714,0.4523809523809524,3,1,4,2,4,0,20.25,27.333333333333332,20.25,84,11.0,15.0,4.0,8.0,9.0,19.0,3.0,7.0,0.0,5.0,3.0,0.0,12.0,1.0,0.0,18.0,8.0,2.0,6.0,0.0,13.0,6.0,0.0,5.0,4.0,3.0,7.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,triple,narrative,True
